,V_f (m^3),work (J)
727,0.24540000000000003,-2239.216550323655
728,0.24560000000000004,-2241.24859945438
729,0.24580000000000002,-2243.278994497944
730,0.24600000000000002,-2245.307738145017
731,0.24620000000000003,-2247.334833079709
732,0.24640000000000004,-2249.3602819795897
733,0.24660000000000004,-2251.384087515714
734,0.24680000000000002,-2253.406252352638
735,0.24700000000000003,-2255.4267791484444
736,0.24720000000000003,-2257.4456705547614
737,0.24740000000000004,-2259.462929216783
738,0.24760000000000004,-2261.478557773291
739,0.24780000000000002,-2263.492558856675
740,0.24800000000000003,-2265.5049350929535
741,0.24820000000000003,-2267.515689101796
742,0.24840000000000004,-2269.524823496539
743,0.24860000000000004,-2271.53234088421
744,0.24880000000000002,-2273.538243865548
745,0.24900000000000003,-2275.542535035022
746,0.24920000000000003,-2277.5452169808514
747,0.24940000000000004,-2279.546292285026
748,0.24960000000000004,-2281.545763523329
749,0.24980000000000002,-2283.54363326535
750,0.25,-2285.5399040745133
751,0.25020000000000003,-2287.5345785080913
752,0.25040000000000007,-2289.527659117227
753,0.25060000000000004,-2291.519148446951
754,0.2508,-2293.509049036206
755,0.251,-2295.4973634178605
756,0.25120000000000003,-2297.484094118733
757,0.25140000000000007,-2299.469243659607
758,0.25160000000000005,-2301.452814555252
759,0.2518,-2303.4348093144454
760,0.252,-2305.4152304399868
761,0.25220000000000004,-2307.3940804287195
762,0.25240000000000007,-2309.3713617715493
763,0.25260000000000005,-2311.347076953463
764,0.2528,-2313.321228453546
765,0.253,-2315.2938187450045
766,0.25320000000000004,-2317.2648502951797
767,0.25340000000000007,-2319.2343255655687
768,0.25360000000000005,-2321.2022470118436
769,0.2538,-2323.1686170838666
770,0.254,-2325.133438225714
771,0.25420000000000004,-2327.0967128756884
772,0.25440000000000007,-2329.058443466339
773,0.25460000000000005,-2331.0186324244814
774,0.2548,-2332.977282171215
775,0.255,-2334.9343951219385
776,0.25520000000000004,-2336.889973686371
777,0.25540000000000007,-2338.844020268567
778,0.25560000000000005,-2340.796537266936
779,0.2558,-2342.74752707426
780,0.256,-2344.69699207771
781,0.25620000000000004,-2346.6449346588665
782,0.2564000000000001,-2348.5913571937317
783,0.25660000000000005,-2350.5362620527503
784,0.25680000000000003,-2352.479651600828
785,0.257,-2354.4215281973475
786,0.25720000000000004,-2356.3618941961827
787,0.2574000000000001,-2358.3007519457215
788,0.25760000000000005,-2360.2381037888767
789,0.25780000000000003,-2362.173952063109
790,0.258,-2364.108299100439
791,0.25820000000000004,-2366.041147227468
792,0.2584000000000001,-2367.972498765392
793,0.25860000000000005,-2369.9023560300175
794,0.25880000000000003,-2371.830721331783
795,0.259,-2373.7575969757704
796,0.25920000000000004,-2375.682985261725
797,0.2594000000000001,-2377.6068884840706
798,0.25960000000000005,-2379.529308931924
799,0.25980000000000003,-2381.4502488891158
800,0.26,-2383.3697106342033
801,0.26020000000000004,-2385.2876964404877
802,0.2604000000000001,-2387.2042085760295
803,0.26060000000000005,-2389.1192493036656
804,0.26080000000000003,-2391.032820881025
805,0.261,-2392.9449255605464
806,0.26120000000000004,-2394.8555655894897
807,0.2614000000000001,-2396.7647432099566
808,0.26160000000000005,-2398.6724606589023
809,0.26180000000000003,-2400.578720168156
810,0.262,-2402.483523964432
811,0.26220000000000004,-2404.386874269349
812,0.2624,-2406.2887732994413
813,0.26260000000000006,-2408.1892232661785
814,0.26280000000000003,-2410.0882263759786
815,0.263,-2411.985784830225
816,0.26320000000000005,-2413.88190082528
817,0.2634,-2415.7765765525014
818,0.26360000000000006,-2417.6698141982565
819,0.26380000000000003,-2419.561615943938
820,0.264,-2421.4519839659797
821,0.26420000000000005,-2423.3409204358704
822,0.2644,-2425.22842752017
823,0.26460000000000006,-2427.114507380523
824,0.26480000000000004,-2428.9991621736726
825,0.265,-2430.8823940514794
826,0.26520000000000005,-2432.7642051609328
827,0.2654,-2434.644597644168
828,0.26560000000000006,-2436.5235736384757
829,0.26580000000000004,-2438.401135276323
830,0.266,-2440.277284685365
831,0.26620000000000005,-2442.1520239884576
832,0.2664,-2444.0253553036764
833,0.26660000000000006,-2445.8972807443256
834,0.26680000000000004,-2447.7678024189563
835,0.267,-2449.6369224313803
836,0.26720000000000005,-2451.504642880682
837,0.2674,-2453.370965861236
838,0.26760000000000006,-2455.2358934627164
839,0.26780000000000004,-2457.0994277701157
840,0.268,-2458.9615708637566
841,0.26820000000000005,-2460.8223248193062
842,0.2684,-2462.6816917077886
843,0.26860000000000006,-2464.539673595602
844,0.26880000000000004,-2466.396272544527
845,0.269,-2468.2514906117476
846,0.26920000000000005,-2470.105329849858
847,0.26940000000000003,-2471.9577923068823
848,0.26960000000000006,-2473.8088800262813
849,0.26980000000000004,-2475.6585950469726
850,0.27,-2477.506939403339
851,0.2702,-2479.353915125246
852,0.27040000000000003,-2481.1995242380535
853,0.27060000000000006,-2483.043768762627
854,0.27080000000000004,-2484.8866507153534
855,0.271,-2486.728172108154
856,0.2712,-2488.568334948498
857,0.27140000000000003,-2490.4071412394146
858,0.27160000000000006,-2492.2445929795053
859,0.27180000000000004,-2494.0806921629583
860,0.272,-2495.9154407795627
861,0.2722,-2497.7488408147187
862,0.27240000000000003,-2499.5808942494523
863,0.27260000000000006,-2501.4116030604278
864,0.27280000000000004,-2503.2409692199585
865,0.273,-2505.0689946960238
866,0.2732,-2506.8956814522785
867,0.27340000000000003,-2508.7210314480662
868,0.27360000000000007,-2510.5450466384336
869,0.27380000000000004,-2512.367728974138
870,0.274,-2514.1890804016675
871,0.2742,-2516.0091028632464
872,0.27440000000000003,-2517.8277982968534
873,0.27460000000000007,-2519.645168636229
874,0.27480000000000004,-2521.4612158108885
875,0.275,-2523.2759417461402
876,0.2752,-2525.0893483630907
877,0.27540000000000003,-2526.90143757866
878,0.27560000000000007,-2528.712211305593
879,0.27580000000000005,-2530.5216714524718
880,0.276,-2532.3298199237283
881,0.2762,-2534.136658619656
882,0.27640000000000003,-2535.9421894364223
883,0.27660000000000007,-2537.7464142660792
884,0.27680000000000005,-2539.5493349965745
885,0.277,-2541.350953511768
886,0.2772,-2543.1512716914385
887,0.27740000000000004,-2544.950291411299
888,0.27760000000000007,-2546.7480145430045
889,0.27780000000000005,-2548.5444429541685
890,0.278,-2550.3395785083712
891,0.2782,-2552.1334230651714
892,0.27840000000000004,-2553.9259784801206
893,0.27860000000000007,-2555.717246604771
894,0.27880000000000005,-2557.5072292866894
895,0.279,-2559.295928369468
896,0.2792,-2561.0833456927353
897,0.27940000000000004,-2562.869483092169
898,0.27960000000000007,-2564.654342399505
899,0.27980000000000005,-2566.4379254425485
900,0.28,-2568.2202340451904
901,0.2802,-2570.0012700274115
902,0.28040000000000004,-2571.781035205298
903,0.28060000000000007,-2573.559531391051
904,0.28080000000000005,-2575.3367603929983
905,0.281,-2577.1127240156047
906,0.2812,-2578.8874240594837
907,0.28140000000000004,-2580.6608623214097
908,0.2816000000000001,-2582.433040594324
909,0.28180000000000005,-2584.2039606673525
910,0.28200000000000003,-2585.97362432581
911,0.2822,-2587.7420333512164
912,0.28240000000000004,-2589.509189521305
913,0.2826000000000001,-2591.2750946100323
914,0.28280000000000005,-2593.03975038759
915,0.28300000000000003,-2594.8031586204165
916,0.2832,-2596.5653210712044
917,0.28340000000000004,-2598.326239498916
918,0.2836000000000001,-2600.0859156587885
919,0.28380000000000005,-2601.8443513023462
920,0.28400000000000003,-2603.6015481774148
921,0.2842,-2605.357508028127
922,0.28440000000000004,-2607.112232594935
923,0.2846000000000001,-2608.8657236146196
924,0.28480000000000005,-2610.617982820301
925,0.28500000000000003,-2612.3690119414514
926,0.2852,-2614.118812703902
927,0.28540000000000004,-2615.8673868298556
928,0.2856000000000001,-2617.6147360378936
929,0.28580000000000005,-2619.3608620429895
930,0.28600000000000003,-2621.1057665565177
931,0.2862,-2622.849451286264
932,0.28640000000000004,-2624.5919179364337
933,0.2866000000000001,-2626.333168207664
934,0.28680000000000005,-2628.073203797034
935,0.28700000000000003,-2629.812026398072
936,0.2872,-2631.549637700768
937,0.28740000000000004,-2633.286039391582
938,0.2876000000000001,-2635.0212331534553
939,0.28780000000000006,-2636.7552206658193
940,0.28800000000000003,-2638.4880036046034
941,0.2882,-2640.2195836422493
942,0.28840000000000005,-2641.9499624477176
943,0.2886000000000001,-2643.679141686496
944,0.28880000000000006,-2645.407123020613
945,0.28900000000000003,-2647.1339081086444
946,0.2892,-2648.859498605724
947,0.28940000000000005,-2650.583896163554
948,0.2896000000000001,-2652.30710243041
949,0.28980000000000006,-2654.029119051157
950,0.29000000000000004,-2655.7499476672547
951,0.2902,-2657.469589916768
952,0.29040000000000005,-2659.188047434376
953,0.2906000000000001,-2660.905321851382
954,0.29080000000000006,-2662.6214147957203
955,0.29100000000000004,-2664.336327891971
956,0.2912,-2666.050062761362
957,0.29140000000000005,-2667.762621021786
958,0.2916000000000001,-2669.4740042878007
959,0.29180000000000006,-2671.184214170647
960,0.29200000000000004,-2672.8932522782516
961,0.2922,-2674.6011202152386
962,0.29240000000000005,-2676.3078195829403
963,0.2926000000000001,-2678.0133519794003
964,0.29280000000000006,-2679.717718999391
965,0.29300000000000004,-2681.420922234414
966,0.2932,-2683.1229632727154
967,0.29340000000000005,-2684.8238436992915
968,0.2936,-2686.5235650958984
969,0.29380000000000006,-2688.2221290410607
970,0.29400000000000004,-2689.91953711008
971,0.2942,-2691.615790875045
972,0.29440000000000005,-2693.31089190484
973,0.29460000000000003,-2695.00484176515
974,0.29480000000000006,-2696.6976420184756
975,0.29500000000000004,-2698.3892942241364
976,0.2952,-2700.079799938282
977,0.29540000000000005,-2701.7691607139013
978,0.29560000000000003,-2703.457378100827
979,0.29580000000000006,-2705.1444536457507
980,0.29600000000000004,-2706.8303888922255
981,0.2962,-2708.5151853806765
982,0.29640000000000005,-2710.198844648412
983,0.29660000000000003,-2711.881368229626
984,0.29680000000000006,-2713.562757655412
985,0.29700000000000004,-2715.243014453769
986,0.2972,-2716.9221401496106
987,0.29740000000000005,-2718.600136264772
988,0.29760000000000003,-2720.2770043180194
989,0.29780000000000006,-2721.9527458250586
990,0.29800000000000004,-2723.627362298541
991,0.2982,-2725.3008552480765
992,0.29840000000000005,-2726.9732261802355
993,0.29860000000000003,-2728.644476598561
994,0.29880000000000007,-2730.3146080035767
995,0.29900000000000004,-2731.983621892793
996,0.2992,-2733.6515197607173
997,0.29940000000000005,-2735.318303098861
998,0.29960000000000003,-2736.9839733957465
999,0.29980000000000007,-2738.648532136917
1000,0.30000000000000004,-2740.311980804943
